StorviltID;KategoriSkutt;SkuttDato;SettOgSkuttUid;Merkelappnummer;Art;Slaktevekt;KontrollertVekt;Jaktfeltid
59674;22;09/09/2024 00:00:00;8fe8e689-6a72-4789-b8c0-9f362b1c650a;;2;52,0;49,0;0000J0018
59677;21;19/09/2024 12:28:00;C1D7A2F3-A485-48E5-A3CA-2A8B9F43720F;;2;48,0;;0000J0018
59679;11;27/09/2024 09:48:00;7E9D3A5A-DB91-4072-B414-66ABE4B4DFB8;;1;81,0;;5512J0020 
59680;22;25/09/2024 15:04:00;E7122EA0-E889-493C-BC51-97F7EDB33710;;1;141,0;;5512J0020 
59684;11;03/09/2024 00:00:00;0a391ffc-431c-43f1-a947-2911625bee49;;1;150,0;;ERR
59685;11;30/08/2024 00:00:00;9d5d46b6-a0b1-43f6-891a-7e328137f78c;;1;177,0;;ERR
59694;22;29/09/2024 15:06:00;41E91BAC-6907-45A7-99F7-1DFA523F3698;;2;47,0;;4012J0076
59696;21;11/09/2024 13:38:00;B9B85441-2E17-4B84-ABBA-3A04D97442E8;;2;40,0;;4012J0076
59707;22;27/09/2024 00:00:00;6CB05275-F566-49D8-A78E-769030865B0D;;1;64,0;63,0;3431J0002
59708;11;27/09/2024 00:00:00;FA98B372-3103-4976-943F-D57C2BF9F050;;1;61,0;60,0;3431J0002
59709;22;28/09/2024 00:00:00;;;1;122,0;;3431J0002
59714;11;27/09/2024 00:00:00;99dd215d-0879-4506-9b8b-fa9e19dc94c1;;2;26,0;;3431J0003
59715;12;26/09/2024 12:16:00;69E5FA98-8567-461A-A25B-37D5F98DDC02;;1;53,0;;3431J0005
59716;22;26/09/2024 12:46:00;AB48F830-04EE-4840-AB7A-CF526F3D98C6;;1;115,0;;3431J0005
59717;31;27/09/2024 09:33:00;65543C41-E1B5-44C5-BBFF-E10920E2FCD4;;1;145,0;;3431J0005
59719;31;27/09/2024 00:00:00;;;2;118,0;;3431J0002
59721;22;26/09/2024 11:56:00;2E7D2B31-6E35-4383-A5DF-A5A2E6687220;100000618933;1;126,0;;5524J0083
59723;11;30/08/2024 10:17:00;;;1;55,0;;ERR
59725;21;02/09/2024 00:00:00;A8D940A4-E76D-4B05-A519-778249439245;;1;115,0;115,0;ERR
59727;11;30/09/2024 19:36:00;BFFF444A-14F1-4769-9F31-25F3D3A8F0EB;;1;;;5520J0007
59729;31;30/09/2024 19:39:00;F0FE39EA-79FE-42DF-92FD-659A535EDBDB;;1;274,0;;5520J0007
59733;11;29/09/2024 00:00:00;ead9d686-0194-4f65-8c77-92efd530f096;100000631312;1;68,9;;5520J0005
59734;32;25/09/2024 00:00:00;698720a1-2348-49e2-a49d-ec33a296e511;100000631313;1;135,0;;5520J0005
59735;32;29/09/2024 00:00:00;12124587-8d9c-4161-a677-c44be8f1674f;100000631311;1;180,0;;5520J0005
59745;32;29/09/2024 18:11:00;49B99EA3-88EC-4521-9E59-63C4BE17C265;100000631283;1;205,0;;5520J0066
59746;32;30/09/2024 19:26:00;FA5A886B-727C-41D7-A474-DDF265585510;100000631285;1;190,0;;5520J0066
59749;12;29/09/2024 18:16:00;2985DC9B-345B-4A8E-A62F-2508E67C2C59;100000631284;1;65,0;;5520J0066
59750;12;27/09/2024 19:28:00;892C3FCD-2A0C-40B4-A842-DEBBEE67B825;100000631282;1;55,0;;5520J0066
59758;12;27/09/2024 07:43:00;35C8CED7-0C6D-4204-A0EE-7FB8ED8F42BB;;1;52,0;53,0;3303J0059
59759;31;27/09/2024 00:00:00;B95DDDBF-5A45-4B95-8EE1-EEABBE1839F2;100000647668;1;165,0;165,0;3303J0059
59762;12;27/09/2024 08:29:00;B336B587-A1B0-41F2-8669-56AC550927C8;;1;46,0;;3303J0060
59766;11;29/09/2024 00:00:00;caf1f423-d26f-4690-b127-b63da493c65b;;1;61,0;;3303J0056
59773;21;01/10/2024 00:00:00;c42d9d6c-be8c-4526-b479-d4839bdff755;;1;127,0;;3303J0057
59788;11;30/09/2024 18:25:00;723A1218-64CA-4AC5-94B3-E03BB74BF341;;1;;;3303J0040
59792;21;28/09/2024 00:00:00;2a7049a2-a037-457a-8cdc-b7f9197d7d9f;100000647677;1;133,0;;3303J0061
59811;31;02/09/2024 17:55:00;;;1;196,0;;5612J0030
59812;21;03/09/2024 00:00:00;ce0b9edf-d412-44c2-bf33-189046e3ac08;;1;112,0;;5610J0060
59815;21;02/09/2024 07:59:00;50DFCB50-CC1D-4293-A0F7-88CF0D539DBA;;1;0,0;;0000J0018
59816;11;02/09/2024 08:07:00;2C310D62-9F42-4660-B86B-1811CF1BA591;;1;0,0;;0000J0018
59817;21;09/09/2024 09:07:00;ABF72D7A-7A74-4547-845B-F09250056D91;100000008887;1;400,9;400,0;ERR
59818;11;27/09/2024 00:00:00;b5dd40fb-8118-48f0-a92d-6fd4953f4de5;;1;;;5524J0075
59819;31;30/09/2024 00:00:00;88812857-092d-4dbc-bdbf-3e8c617308d6;;1;;;5524J0075
59821;11;26/09/2024 00:00:00;85eff8f6-2eac-46a3-b9a5-3cf3a690b34d;;1;85,0;;5524J0073
59822;21;25/09/2024 00:00:00;7b48f6be-5658-489e-81b7-964dc294cd34;;1;160,0;;5524J0073
59823;31;28/09/2024 00:00:00;77608111-5d2a-4caf-b047-3b8686f9b36b;;1;223,0;;5524J0073
59829;31;27/09/2024 00:00:00;a942a18f-79be-420b-9b74-8160afed21d8;100000618798;1;290,0;;5524J0070
59833;12;29/09/2024 00:00:00;7f9b77f5-deb4-423a-9df9-af1651879f5c;;1;71,0;;5524J0072
59834;31;26/09/2024 00:00:00;9635ece7-eea6-46fa-b836-dc2f892b1ae2;;1;204,0;;5524J0072
59835;32;27/09/2024 00:00:00;0a803fd7-f642-4e7a-8cee-017e822fe033;;1;251,0;;5524J0072
59853;31;30/09/2024 00:00:00;4fd5d853-6ec3-4c13-a3b4-e5ebdf579419;;1;;;5530J0024
59866;21;08/09/2024 00:00:00;;;1;160,0;120,0;0000J0018
59867;11;09/09/2024 00:00:00;;;1;75,0;72,0;0000J0018
59869;11;11/09/2024 00:00:00;01568b12-f5a0-4ab1-8a5d-0ea560206610;;1;42,0;153,0;0000J0018
59870;22;10/09/2024 00:00:00;f4530946-b427-4dcd-861f-bbde068f9718;;1;85,0;77,0;0000J0018
59875;12;08/09/2024 00:00:00;89cb341a-01ae-4a47-b348-6112c6e82898;;1;45,0;22,0;0000J0018
59876;11;05/09/2024 00:00:00;515d54b3-b9aa-4948-a299-15888e336c92;;2;26,0;;1506J0007
59879;21;02/10/2024 04:19:00;FAF70FBC-69D3-4DA7-836B-3728924E84EE;;1;;;1840J0001
59880;31;28/09/2024 17:15:00;053284E3-6DB8-4B99-A9F1-F2552BE819DB;;1;189,0;;1840J0001
59896;11;28/09/2024 16:26:00;42B378CC-8FCA-42C8-8E78-D03795535EDE;;1;58,0;;1840J0006
59899;12;29/09/2024 15:05:00;68352843-3160-437B-8B74-CD27A496DBAB;;1;49,0;;5538J0002
59901;31;30/09/2024 11:47:00;5FD7D0D6-55D8-4163-AC0B-E8D0A9EB3131;;1;233,0;;5538J0002
59903;21;28/09/2024 00:00:00;c39c963f-a9d4-41fc-a6a5-b6c2205cbef0;;1;149,0;;5538J0001
59908;12;01/10/2024 12:48:00;5A7A37A0-F3CD-4A62-A251-BE2234CF21C7;;1;70,0;;5538J0015
59919;12;28/09/2024 07:51:00;AC93D18E-D0B0-4B86-ABC3-BAFD61FB36ED;;1;;;5544J0039
59922;31;30/09/2024 17:20:00;656E1C98-98A7-4B10-8F8D-EC75949C295C;;1;;;5544J0018
59924;22;01/10/2024 00:00:00;4976b972-1c74-4c38-bb8c-db600bf5bdcd;;1;;;5544J0017
59925;11;29/09/2024 19:03:00;5D9E0BD5-9624-418D-97FB-2D865E4FF1EF;;1;51,0;;5544J0016
59927;21;04/09/2024 00:00:00;b3ce847f-4bef-4005-97eb-f3b3d1eafcb9;;2;55,0;;3424J0251
59932;22;28/09/2024 17:53:00;;;1;151,0;;1841J0101
59945;21;01/10/2024 06:28:00;1900E3A0-457D-4A18-9471-B7518BAF225B;;1;;;1841J0019
59946;31;28/09/2024 14:59:00;5A8A558B-7CDD-401A-AA0A-08F3E5EFD683;;1;;;1841J0019
59948;32;30/09/2024 00:00:00;6047fa7c-3bc3-4171-b020-6cd83ecc4f22;100000122263;1;171,5;;1841J0020
59951;31;01/10/2024 00:00:00;1a8662b8-486f-40aa-827e-5d3c312d51f6;;1;243,0;;1841J0099
59959;22;29/09/2024 17:04:00;293A031D-1BB2-4F12-B77F-3D154A6BCA07;;1;178,0;;5524J0132
59960;32;26/09/2024 10:56:00;D79A431D-8B32-4A93-9325-D161C8F302BD;;1;208,0;;5524J0132
59962;21;06/09/2024 00:00:00;207083c9-81c0-4e4b-b57c-d267b917b758;;1;135,0;;ERR
59963;31;28/09/2024 00:00:00;e77b0ab3-2030-4844-adb4-b1dd4abcb3d4;;1;194,0;;5612J0054
59964;31;18/09/2024 00:00:00;;;1;173,0;;5612J0053
59966;12;29/09/2024 16:37:00;63F72352-A694-4623-AC74-C13D65B8AA7D;;1;72,0;;3422J0114
59973;11;26/09/2024 19:02:00;56993A64-CF28-405D-A527-456ED5665269;;1;70,0;;3422J0040
59974;12;26/09/2024 19:05:00;08FF72AB-2515-4BD3-88FE-4BA502CB5B37;;1;51,0;;3422J0040
59975;12;25/09/2024 00:00:00;96D26832-C76F-44D1-9573-6B09368DB869;;1;40,0;;3422J0040
59976;31;25/09/2024 00:00:00;92844670-5B49-4E50-9F1C-524B2B81819F;;1;130,0;;3422J0040
59977;22;27/09/2024 17:48:00;93E1E8DB-7A4B-499D-BEF2-22E12FB6680E;;1;104,0;;3422J0040
59981;12;29/09/2024 00:00:00;4684947d-64ca-4639-957f-dd6248320d6d;;1;63,0;;3422J0045
59983;21;26/09/2024 00:00:00;ce21719e-5dc8-4521-8d44-896858507819;;1;184,0;;3422J0045
59986;11;27/09/2024 10:46:00;46104807-FCAD-4B0F-89B3-C9D185DE2CFA;;1;68,0;;3422J0085
59987;11;28/09/2024 09:40:00;A130E8E9-CF81-40C1-8AA9-935EF814711B;;1;69,0;69,0;3422J0085
59990;21;26/09/2024 13:51:00;CD158559-4024-4F2A-9241-E79D10B4E920;;1;121,0;;3422J0085
59991;11;28/09/2024 11:27:00;76008F30-6143-478F-ACAB-AC2A62E82A37;;1;72,0;;3422J0085
59992;22;29/09/2024 15:24:00;5EDC805C-0A2C-4ABF-877D-774EE8CAE16D;;1;129,0;129,0;3422J0085
59996;32;26/09/2024 19:35:00;795D5ADE-7BFC-4B6C-B565-B8103F2C4C1F;;1;198,0;197,0;3424J0212
60006;31;30/09/2024 20:18:00;F84ED79B-A42F-4321-A328-9DBA1EE79C0E;;1;243,0;;3422J0048
60016;11;27/09/2024 19:36:00;;;1;77,0;;3422J0033
60025;11;25/09/2024 00:00:00;ad6074f3-00c7-42e2-b3a0-f89cf874fd65;;1;57,0;;3422J0036
60029;31;27/09/2024 00:00:00;873b1be1-4128-4af6-b018-981055442639;;1;154,0;;3422J0036
60032;11;28/09/2024 00:00:00;f26462ad-7c29-4bf7-a510-f64884a7c3b7;;1;;;3422J0091
60035;21;28/09/2024 00:00:00;fdf2de25-facc-4a73-ae8a-0d08a8870cbf;;1;;;3422J0091
60038;31;29/09/2024 00:00:00;ece5ddf7-3674-4f89-af05-7ad1e931c534;;1;;;3422J0091
60043;11;30/09/2024 19:00:00;B2CC9EF3-A9A7-42D1-950B-3F8815468C62;;1;65,0;;3422J0097
60045;22;30/09/2024 19:00:00;8EF3CA8C-6EFD-4531-A3B8-9BC2516FC783;;1;;;3422J0097
60061;31;27/09/2024 09:30:00;B1B5E869-6544-4CD6-9073-32653369F0FA;;1;140,0;140,0;3422J0041
60062;22;30/09/2024 17:14:00;93E4A806-79D6-4863-86B0-16662E16F8B7;;1;130,0;;3422J0041
60064;12;25/09/2024 19:25:00;926BBA87-E4D0-4E69-B1DB-5FABEC9AD77B;;1;56,0;;3422J0043
60065;11;25/09/2024 00:00:00;191A0205-4524-4BC1-A2BB-86E62BDB6F94;;1;53,0;53,0;3422J0043
60066;11;01/10/2024 06:51:00;798C0F1B-0141-4706-BFEA-1F15EE0742E1;;1;53,0;;3422J0043
60067;31;28/09/2024 10:39:00;C7A24428-86FD-4DD5-A49F-C6858A755F0F;;1;165,0;163,0;3422J0043
60068;31;26/09/2024 17:40:00;9B14F2E9-B713-4151-B95D-6FCDB4F144D0;;1;202,0;202,0;3422J0043
60069;11;29/09/2024 19:13:00;C1E001D4-E819-49B8-B804-90FFD8911352;;1;57,0;;3422J0043
60071;32;29/09/2024 10:39:00;6287AD82-4B6A-475F-A931-3999655B906C;;1;166,0;;3422J0043
60072;11;30/09/2024 10:33:00;6868612E-1E9F-4BBD-BF84-3D1F91A7A3DE;;1;59,0;;3422J0061
60077;31;28/09/2024 15:10:00;B45691C8-83E3-4E79-BBE3-CF7C30F5B32A;;1;205,0;;3422J0061
60083;31;28/09/2024 00:00:00;5b7e4bdd-1dcd-4cf2-bcf3-ab2b80cb57c6;;1;228,0;;3422J0062
60084;11;27/09/2024 08:19:00;BB2888D2-F180-423E-B241-A680E32F7757;;1;51,0;;3422J0084
60088;31;28/09/2024 08:25:00;D525EBE4-51D9-44CD-814E-FA92D36EED5C;;1;171,0;161,0;3422J0084
60089;22;25/09/2024 08:02:00;CAD55581-2720-4B74-AE41-A2DD976CFFBD;;1;106,0;;3422J0084
60090;32;27/09/2024 08:19:00;CEFA2C1A-CFCF-4312-A4F6-D4B8934C3AB3;;1;166,0;;3422J0084
60091;11;30/09/2024 00:00:00;5b913295-47e9-4028-93f4-2a1ac5b23580;;1;76,0;;3422J0098
60098;12;30/09/2024 00:00:00;a053ab17-99e1-4442-9b8d-4b46375309ab;;1;32,0;;3424J0220
60100;31;26/09/2024 00:00:00;53d672d7-5b25-444a-9e43-0911ce34a5de;;1;246,0;;3424J0220
60104;11;29/09/2024 00:00:00;2f24427a-2ee2-48b8-8486-74c72db76c55;;1;69,0;;3424J0243
60116;11;26/09/2024 00:00:00;1ce743e3-f5ff-41e6-8a00-b9cf0aa3c4a5;;1;46,0;;3424J0251
60125;22;27/09/2024 00:00:00;caeb5ef8-4233-4b59-adc2-7a308d221b55;;1;151,0;;3424J0245
60126;12;28/09/2024 00:00:00;d3d09b42-dedd-495d-9a2e-cfb194eecace;;1;44,4;;3424J0256
60133;32;28/09/2024 14:36:00;F2CB4DCB-FA68-4C14-9FBA-7134C9C2BA99;;1;226,0;;3424J0241
60139;31;06/09/2024 00:00:00;;;1;215,0;;5610J0020
60142;32;26/09/2024 00:00:00;52558885-0801-4956-953a-dce0612e2ca2;;1;157,0;;1845J0106
60143;11;02/10/2024 04:38:00;61F37966-00D4-43EC-8CEB-4BBBB1922424;;1;;;1845J0107
60145;32;26/09/2024 00:00:00;1f43a6a8-c191-4e86-a621-ba2126fcc274;;1;168,0;;1845J0107
60149;21;26/09/2024 14:15:00;01C9E2AA-42C9-4707-A04C-857C3EB1B78B;100000627998;1;107,0;;5007J0001
60151;12;25/09/2024 00:00:00;8603fb6e-05d1-4f20-a7a2-8126c1728994;;1;;;5006J0087
60160;12;28/09/2024 00:00:00;800f2dc5-daf8-4d86-9f5e-fcf4a9e4bdfa;;1;;;1845J0023
60161;11;29/09/2024 00:00:00;d622fc78-f7a1-4806-848a-7b787307668d;;1;;;1845J0023
60162;21;28/09/2024 00:00:00;ee000670-f958-4a84-a59c-60926c730ba4;;1;;;1845J0023
60163;32;29/09/2024 00:00:00;529a5079-2992-4274-8166-67d226e88719;;1;;;1845J0023
60166;31;30/09/2024 00:00:00;74202151-62b5-4608-bc77-67324e8d0b40;;1;;;1845J0083
60168;21;25/09/2024 17:26:00;1E8EA79B-C401-41DC-B109-1BA770073611;;1;139,0;;1845J0088
60169;12;01/10/2024 14:40:00;9F3442ED-6D84-4AAF-94E6-8F0502F92910;;1;60,0;;1840J0108
60172;12;26/09/2024 17:56:00;CE2A5BBC-1C2F-4A45-B4B8-F30DC4C3CE47;;1;53,0;;1840J0003
60174;31;25/09/2024 18:02:00;67E50FC9-4147-45CC-8B96-65E921CF84B5;;1;195,0;;1840J0003
60178;21;04/09/2024 00:00:00;;;1;128,0;;5612J0038
60195;32;13/09/2024 00:00:00;345efeb7-3572-4785-8cf1-7a945607dc16;;1;104,0;45555,0;0000J0018
60210;11;28/09/2024 11:27:00;914DBBB6-6D4D-4417-B2C7-F14FA5D748F2;100000611220;1;47,0;;3421J0016
60213;11;30/09/2024 00:00:00;aa53247d-3046-4b2a-9f9b-77168e8f9fa4;;1;83,0;;3421J0017
60214;12;01/10/2024 00:00:00;071c4def-d9cc-46a6-be8e-5448b25cf736;;1;64,0;;3421J0017
60215;32;28/09/2024 00:00:00;dd262e8d-80b7-445e-bfb3-735277f48519;;1;204,0;;3421J0017
60221;22;29/09/2024 00:00:00;b1502dd4-93da-42b2-ba22-b9f40b554d98;;1;124,0;;3421J0019
60224;21;26/09/2024 00:00:00;7EE87FC6-0103-4C01-89D5-014FFAC91B76;100000611247;1;95,0;;3421J0020
60225;11;26/09/2024 14:13:00;;;1;64,0;;3421J0021
60226;12;27/09/2024 13:35:00;;;1;75,0;;3421J0021
60228;11;01/10/2024 00:00:00;49a91ead-bae3-4db1-8246-d233df202f66;;1;75,0;;3421J0025
60230;21;01/10/2024 00:00:00;e57d8498-f9f1-483d-8eb2-27bb2d7d2fb9;;1;155,0;;3421J0025
60234;11;30/09/2024 15:39:00;45CB86DC-2CCE-47BE-9570-E25131F3FF3F;;1;70,0;;3421J0027
60236;22;02/10/2024 09:15:00;A748FC3B-DC26-4B73-9578-4A0BC8D30281;;1;;;3421J0027
60238;11;28/09/2024 00:00:00;df560b94-7337-4e76-ac31-e48085632ac1;;1;54,0;;3421J0141
60254;21;29/09/2024 00:00:00;12664de5-15e6-405b-a350-ef785b73d51c;;1;134,0;;3421J0053
60255;12;29/09/2024 00:00:00;;;1;65,0;66,0;3421J0052
60258;12;25/09/2024 11:39:00;;;1;55,0;;3421J0057
60259;11;27/09/2024 16:19:00;;;1;51,0;;3421J0057
60260;12;01/10/2024 15:55:00;;;1;62,0;;3421J0057
60261;12;01/10/2024 16:03:00;;;1;53,0;;3421J0057
60262;21;28/09/2024 16:51:00;;;1;116,0;;3421J0057
60263;12;28/09/2024 00:00:00;9be1c134-d115-40b3-9db0-acf65a78a8c0;;1;55,0;;3421J0055
60264;12;29/09/2024 15:35:00;;;1;32,0;;3421J0055
60266;12;30/09/2024 17:00:00;AA4287D4-2E9E-4619-BB92-98E692F06C6E;;1;61,0;;3421J0054
60267;11;30/09/2024 17:00:00;BF582A18-3936-451B-8383-8620065EE5E7;;1;65,0;;3421J0054
60280;11;27/09/2024 00:00:00;825d7ade-5d23-46b0-b43e-cabc3bf0e2c2;100000611237;1;64,0;;3421J0023
60283;12;25/09/2024 14:11:00;;;1;62,0;;3421J0009
60313;32;01/10/2024 00:00:00;cef483af-0cca-4003-8fcf-203f74d8b92f;;1;154,0;;1826J0013
60322;32;28/09/2024 00:00:00;4e57a5e9-249b-44f4-8da2-8c5dfb123efc;100000566922;1;171,0;;1824J0034
60323;11;27/09/2024 20:46:00;;;1;49,0;;1826J0015
60325;32;01/10/2024 06:51:00;;;1;;;1826J0015
60334;31;27/09/2024 00:00:00;fbea164a-a453-4d3d-83fd-106864912603;;1;175,0;;1875J0022
60335;12;29/09/2024 07:50:00;8590DCBC-E17F-4450-B619-2E18DC65D4FE;;1;;;1875J0021
60337;32;29/09/2024 07:47:00;425085D7-9C45-48D2-85D6-B208D051885C;;1;;;1875J0021
60339;22;26/09/2024 19:57:00;A2CC5222-D94F-4EE9-8783-8C5100CF43FA;;1;139,0;;1838J0003
60340;31;26/09/2024 19:58:00;18D8F9AB-AADC-45A2-AA5E-741E0AFE67C9;;1;194,0;;1838J0003
60342;21;27/09/2024 00:00:00;ae1af480-a5c6-4b3c-96a9-81e1b7fc0776;;1;143,0;;1838J0004
60343;31;30/09/2024 00:00:00;6a9d5d2a-7075-498a-b224-cf451930140c;;1;152,0;;1838J0004
60351;31;25/09/2024 00:00:00;52f9c0d4-94bd-4c68-81d6-995291b1c081;;1;185,0;;1804J0170
60364;31;28/09/2024 00:00:00;acfc9e52-aa01-468e-88da-5abdff817480;;1;250,0;;1832J0056
60369;21;25/09/2024 16:25:00;39D1B29F-BF7C-4740-A6A7-D4B20E9C3348;;1;134,0;;1832J0070
60370;31;26/09/2024 00:00:00;c5c379f2-44db-444c-ac2a-646ca7bed428;;1;243,0;;1832J0070
60371;12;30/09/2024 00:00:00;8b2afcbf-8723-408e-a093-64378d97b3c1;;1;;;1832J0058
60374;11;26/09/2024 11:20:00;67D96018-9F52-4214-ADF4-A50417E55901;;1;60,0;;1832J0054
60375;21;01/10/2024 13:37:00;7FF95103-273D-46D3-A6A0-1B50C851BE72;;1;;;1832J0054
60376;31;26/09/2024 11:21:00;A9554E65-C101-45B3-8621-0EE91F1C8D3C;;1;280,0;;1832J0054
60401;21;27/09/2024 00:00:00;0da26b45-87d3-4e3f-b09a-7d473e833bfe;;1;106,0;106,0;1833J0031
60402;22;01/10/2024 06:43:00;23cebf49-10d9-466a-9511-ffbd61c6ae2d;;1;127,5;124,0;1833J0031
60413;32;27/09/2024 00:00:00;d1f9c168-149a-451b-a800-a6ba2e10e952;;1;175,0;;1833J0033
60424;22;30/09/2024 00:00:00;CAE9CCA4-9E95-4CE9-8519-DC4C9FEE5373;;1;108,0;;5610J0023
60442;31;29/09/2024 00:00:00;9beb486d-4ca8-4d6a-96f6-59caeb0e612e;;1;265,0;;1824J0077
60443;22;06/09/2024 00:00:00;ee796cab-3428-4e1d-adad-3440ea3b6afc;;1;170,0;;ERR
60444;12;25/09/2024 13:43:00;ED0D9F42-54CF-4711-BC99-137B6A3BCCFB;;1;54,0;;1825J0021
60445;11;30/09/2024 14:48:00;994F83D8-B1FC-4B66-BC6E-01272A89D802;;1;55,0;;1825J0021
60451;21;27/09/2024 00:00:00;729caf29-557b-40c4-a355-1cd51ed26c5e;;1;;;1826J0011
60452;22;28/09/2024 00:00:00;f790db2a-5bf0-42a7-b394-a25b5b1fff00;;1;;;1826J0011
60455;31;30/09/2024 00:00:00;a35716ca-c1dc-472e-889c-9f3020ffc518;;1;;;1826J0016
60466;21;28/09/2024 00:00:00;c3b2d63b-b82e-44ee-8535-c0a1e993b576;;1;150,0;;1826J0020
60467;32;28/09/2024 00:00:00;e54786cd-ff95-487c-8626-1078f9984b06;;1;175,0;;1826J0020
60471;11;27/09/2024 19:04:00;DC002E4B-F505-4611-B5D2-F132F894E613;100000650221;1;62,0;;1826J0021
60472;11;29/09/2024 09:49:00;8CB8F34E-1496-4F0D-98D3-7C7D8375C4D2;100000650224;1;64,0;;1826J0021
60473;21;26/09/2024 16:52:00;92E7D0F0-BDFA-4E50-98F2-F955FAD8B1E9;100000650222;1;140,0;;1826J0021
60474;32;29/09/2024 09:43:00;34929392-4E3D-4242-84F8-C26C30962322;100000650223;1;177,0;195,0;1826J0021
60475;11;28/09/2024 00:00:00;63b6a013-b8f7-4b6f-b461-47aa921e5953;;1;62,0;;1826J0025
60484;22;28/09/2024 00:00:00;fd1af86e-5044-4c4f-8812-c31a72c37c6f;;1;;;1826J0026
60485;31;28/09/2024 00:00:00;6355e7af-3887-4981-9ed1-258a4990ad79;;1;;;1826J0026
60488;31;29/09/2024 06:35:00;6EB5B207-AE31-409E-921D-9DCFB12F2C97;;1;234,0;;1826J0295
60492;12;29/09/2024 07:45:00;BE840F8B-9096-4FA3-86EA-4D8D3367ECA3;;1;48,0;;1826J0007
60512;32;06/09/2024 00:00:00;3ba26f04-8fc6-4ba6-95d3-9c92cabef738;;1;;512,0;0000J0018
60513;31;26/09/2024 19:50:00;ACCA2603-204A-4266-BE2A-80C15A78F402;;1;270,0;;1825J0021
60516;22;06/09/2024 11:32:00;33EAB660-D7F9-4222-BEB5-A95C4882CE5F;;1;100,0;516,0;0000J0018
60517;12;25/09/2024 00:00:00;ff333403-1d80-4d06-a936-8065ef30ae33;100000650392;1;56,0;;1825J0022
60528;32;28/09/2024 00:00:00;6d429eee-fa82-468a-9001-533fa7b7d089;100000650391;1;170,0;;1825J0022
60533;12;17/09/2024 00:00:00;18297344-f099-4e50-adfc-996892989f69;100000400653;2;28,0;;3909J0044
60544;11;26/09/2024 00:00:00;78d5d971-e695-41e4-8a81-7bc1362407c9;;1;75,0;;3412J0020
60545;11;29/09/2024 00:00:00;e1a30422-608c-41c6-b3df-35f6749b6f5e;;1;67,0;;3412J0020
60546;11;29/09/2024 00:00:00;309e0eea-c77d-482e-bdc6-770a582cf0af;;1;52,0;;3412J0020
60547;22;26/09/2024 00:00:00;3696405a-75d9-4423-a908-9f592ed43bb9;;1;129,0;;3412J0020
60553;32;27/09/2024 05:54:00;8D57E1DC-4C34-4A94-A8EE-BB6BB4C47B0D;;1;163,0;;3412J0022
60559;12;27/09/2024 00:00:00;80670d7f-1bf8-4a31-bdab-01e3e41fa6c8;;1;49,0;;3412J0021
60575;12;01/10/2024 16:41:00;4195566A-67AA-4EE4-A0D3-8EA6C34CFC47;;1;;;5610J0044
60593;12;28/09/2024 00:00:00;6088d651-c5b4-4897-bf59-71926dd0ae88;;1;52,0;;1826J0310
60599;11;01/10/2024 00:00:00;44d5f079-8b31-4f23-93d3-476091474e3a;;1;63,0;;1826J0311
60600;22;01/10/2024 00:00:00;1ee0cc83-5057-4e6f-82af-829b4127c6f8;;1;130,0;;1826J0311
60601;12;26/09/2024 19:05:00;;100000121768;1;60,0;;1826J0002
60602;12;26/09/2024 19:11:00;;100000121769;1;50,0;;1826J0002
60603;21;25/09/2024 18:27:00;;100000153194;1;140,0;;1826J0002
60604;21;27/09/2024 17:51:00;;100000365232;1;156,0;;1826J0002
60606;32;27/09/2024 18:15:00;;100000179497;1;197,0;;1826J0002
60607;31;26/09/2024 19:36:00;;100000121770;1;257,0;;1826J0002
60608;11;30/09/2024 00:00:00;f475c36c-33cf-455e-9ed8-d711a3f7a254;;1;;;1826J0005
60609;21;27/09/2024 00:00:00;79a97d97-16b7-4882-8a24-ed2a1b51be13;;1;;;1826J0005
60611;11;26/09/2024 00:00:00;f3169f28-4080-40b0-962e-66994fa93c81;;1;60,0;;1826J0005
60612;21;25/09/2024 00:00:00;49a519ef-7f8a-4587-a7ca-6d95acdce472;;1;121,0;;1826J0005
60613;22;25/09/2024 00:00:00;fc98f3ea-55a3-47c5-8397-896aff309577;;1;111,0;;1826J0005
60617;11;29/09/2024 00:00:00;9d8542b1-194c-4bf4-a1de-c38652d3699b;;1;61,0;;1826J0312
60623;11;27/09/2024 00:00:00;f6282fe5-6784-4751-b231-cfa5033ff886;;1;50,0;;1826J0313
60624;22;25/09/2024 00:00:00;34e2cf61-3311-42ed-b435-455764c62bb4;;1;138,0;135,0;1826J0313
60649;32;16/09/2024 00:00:00;;;1;160,0;;5610J0011
60662;32;20/09/2024 00:00:00;94d2728a-865c-4cdb-9745-02d41025f1a8;;1;171,0;;5610J0012
60672;12;26/09/2024 00:00:00;adedb481-92aa-4b6b-9696-19b15da6deb1;100000566941;1;58,0;;1824J0150
60673;21;29/09/2024 00:00:00;402e267e-aa38-4ff3-91d2-79ace146879e;;1;117,0;117,0;1824J0150
60678;12;27/09/2024 18:01:00;A688356F-C04C-4CF6-99B0-BA05E7049846;;1;54,0;;1824J0152
60679;31;01/10/2024 20:23:00;88963456-39F7-4E6A-BDB4-77C5D14FB39C;;1;132,0;;1824J0152
60687;11;26/09/2024 00:00:00;aabe6a9b-90a8-4c1b-9e85-01f375397c83;;1;66,0;;1824J0155
